Cluster number,Household number,Line number,Cluster number,Household number,Man's line number,Interviewer number,Day of interview,Month of interview,Year of interview,Result of man's interview,Field editor,Data entry clerk,Start of interview - Hour,Start of interview - Minutes,End of interview - Hour,End of interview - Minutes,Month of birth of man,Year of birth of man,Age of man,Ever attended school,Highest level of school attended,Highest grade completed at that level,Can read part of the sentence,Frequency of reading newspaper or magazine,Frequency of listening to the radio,Frequency of watching TV,Ever used a computer,Computer usage in the last 12 months,Frequency of computer usage in the last month,Ever used internet,Internet usage in the last 12 months,Frequency of Internet usage in the past month,Ever used a mobile or non-mobile phone,Mobile or non-mobile phone usage in the last 12 months,Frequency of mobile or non-mobile usage in the past month,Ever fathered any children with any women,Age when first child was born,Any sons or daughters living with you,Sons living with you,Daughters living with you,Any sons or daughters not living with you,Sons living elsewhere,Daughters living elsewhere,Ever had child who later died,Boys dead,Girls dead,Children ever born,Same biological mother,Number of women respondent fathered children with,Month of last birth,Year of last birth,If she goes out with out telling husband: wife beating justified,If she neglects the children: wife beating justified,If she argues with husband: wife beating justified,If she refuses sex with husband: wife beating justified,If she burns the food: wife beating justified,MDV1F,Currently married or living with a man,Haveing other wives or liveing with other women as if you are married,How many other wives / partners living with you,Ever married or lived with a woman,Marital status,Married or lived with a woman once or more than once,Month of first union,Year of first union,Age at first union,Age at first sexual intercourse,Condom used during first sexual intercourse,Time since last sexual intercourse (unit),Time since last sexual intercourse (number),Condom used at last sexual intercourse,Relationship to last sexual partner,Sex with any other person in the last 12 month,Condom used with prior sexual partner,Relationship to prior sexual partner,Sex with any other man in the last 12 months,Number of sex partners in last 12 months,Number of sex partners in lifetime,Ever heard of AIDS,Can avoid AIDS virus by having one uninfected partner,Can get AIDS virus through supernatural means,Can avoid AIDS virus by using a condom correctly every time,Can get AIDS virus from mosquito bites,Can get AIDS virus by sharing food with a person who has AIDS,Healthy-looking person may have AIDS virus,AIDS virus from mother to child during pregnancy,AIDS virus from mother to child during delivery,AIDS virus from mother to child through breastfeeding,Should female teacher with AIDS virus be allowed to teach in school,Would buy fresh vegetables from shopkeeper with AIDS virus,"If HH member became infected with AIDS virus, would want it to remain a secret",Willing to care for person with AIDS in household,Ever been tested for AIDS virus,Most recent time of testing for AIDS virus,Received results of AIDS virus test,Know a place to get AIDS virus test,Respondent is circumcised,Age at circumcision,Person performing circumcision,Place of circumcision,Ever tried cigarette smoking,Age when cigarette was smoked for the first time,Currently smoking cigarettes,Number of cigarettes smoked in the last 24 hours,Number of days when cigarettes were smoked in past month,Ever tried any smoked tobacco products other than cigarettes,Used any smoked tobacco products during the last month,Type of smoked tobacco product: Cigars,Type of smoked tobacco product: Water pipe,Type of smoked tobacco product: Cigarillos,Type of smoked tobacco product: Pipe,MTA8E,Type of smoked tobacco product: Other,Number of days when tobacco products where smoked in past month,Ever tried any form of smokeless tobacco products,Used any smokeless tobacco products during the last month,Type of smokeless tobacco product used: Snuff,Type of smokeless tobacco product used: Dip,Number of days when smokeless tobacco products where used in past month,Ever drunk alcohol,Age when alcohol was used for the first time,Number of days when at least one drink of alcohol was used in past month,Number of drinks usually consumed,Net number,Mosquito net observed,Brand/type of observed net,Months ago net obtained,Net treated with an insecticide when obtained,Net soaked or dipped since obtained,Months ago net soaked or dipped,Persons slept under mosquito net last night,Person 1 who slept under net,Person 2 who slept under net,Person 3 who slept under net,Person 4 who slept under net,Area,Region,Date of interview women (CMC),Date of birth of woman (CMC),Age,Date of marriage (CMC),Age at first marriage/union,Marital/Union status,Children ever born,Children surviving,Children dead,mwelevel,mnweight,Wealth index score,Wealth index quintiles,wscoreu,windex5u,wscorer,windex5r
493,1,4,493,1,4,718,30,3,2014,Other,703,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural,Midlands,1371,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0
493,2,1,493,2,1,718,30,3,2014,Completed,703,18,10.0,8.0,10.0,17.0,11.0,1985.0,28.0,Yes,Secondary,24.0,,Not at all,Not at all,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,23.0,Yes,0.0,1.0,No,,,No,,,1.0,Yes,,3.0,2008.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,9.0,2007.0,,21.0,No,Days ago,2.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,1031.0,25-29,1293.0,21.0,Currently married/in union,1.0,1.0,0.0,Secondary,1.0283781298968,-0.554630301152089,3,,,0.0398918344570901,4.0
493,5,1,493,5,1,707,30,3,2014,Completed,703,18,15.0,6.0,15.0,16.0,8.0,1972.0,41.0,Yes,Secondary,24.0,,Less than once a week,Less than once a week,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,26.0,Yes,0.0,2.0,No,,,No,,,2.0,No,2.0,12.0,2001.0,No,No,No,No,No,No,"No, not in union",,,"Yes, formerly married",Divorced,Only once,6.0,2000.0,,25.0,Yes,Weeks ago,1.0,No,Girlfriend,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Observed,DK brand / type,26.0,No,No,,Yes,1.0,90.0,,,Rural,Midlands,1371,872.0,40-44,1206.0,27.0,Formerly married/in union,2.0,2.0,0.0,Secondary,1.0283781298968,-0.515449257606646,3,,,0.111331142654172,4.0
493,8,5,493,8,5,719,30,3,2014,Completed,703,18,11.0,2.0,11.0,8.0,1.0,1997.0,17.0,Yes,Secondary,23.0,,Not at all,Not at all,At least once a week,Yes,No,,No,,,Yes,Yes,At least once a week,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,1165.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.0283781298968,-0.532693970120208,3,,,0.0798886332019261,4.0
493,9,1,493,9,1,720,30,3,2014,Completed,703,18,9.0,24.0,9.0,39.0,7.0,1978.0,35.0,Yes,Secondary,24.0,,Not at all,At least once a week,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,30.0,Yes,1.0,1.0,No,,,No,,,2.0,Yes,,8.0,2013.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,7.0,2004.0,,25.0,No,Days ago,2.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,Yes,7.0,Traditional practitioner/family/friend,Ritual site,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,943.0,35-39,1255.0,26.0,Currently married/in union,2.0,2.0,0.0,Secondary,1.0283781298968,-0.426308749477614,3,,,0.273862194837312,4.0
493,15,3,493,15,3,719,30,3,2014,Completed,703,18,13.0,47.0,13.0,53.0,4.0,1994.0,19.0,Yes,Secondary,24.0,,At least once a week,Not at all,Almost every day,Yes,Yes,Not at all,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,Yes,Yes,Yes,No,Yes,"No, not in union",,,No,,,,,,17.0,Yes,Months ago,3.0,Yes,Girlfriend,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,1132.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.0283781298968,0.239153342731524,4,,,1.48720791503655,5.0
493,15,4,493,15,4,719,30,3,2014,Completed,703,18,13.0,55.0,14.0,7.0,6.0,1994.0,19.0,Yes,Secondary,24.0,,Not at all,Not at all,Almost every day,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,17.0,Yes,Months ago,2.0,Yes,Girlfriend,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,1134.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.0283781298968,0.239153342731524,4,,,1.48720791503655,5.0
493,21,1,493,21,1,713,31,3,2014,Completed,703,18,9.0,44.0,9.0,53.0,3.0,1983.0,31.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Not at all,No,,,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,29.0,Yes,0.0,1.0,No,,,No,,,1.0,Yes,,7.0,2011.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,10.0,2010.0,,28.0,Yes,Days ago,1.0,No,Wife,No,,,,,3.0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,999.0,30-34,1330.0,27.0,Currently married/in union,1.0,1.0,0.0,Secondary,1.0283781298968,-0.690038791748291,2,,,-0.207000234177687,3.0
493,24,2,493,24,2,707,31,3,2014,Completed,703,18,14.0,6.0,14.0,20.0,10.0,1993.0,20.0,Yes,Secondary,25.0,,Less than once a week,Almost every day,Less than once a week,Yes,No,,Yes,Yes,At least once a week,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,Yes,19.0,Health worker/Professional,Health facility,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,1126.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,1.0283781298968,-0.249906235333821,4,,,0.595499201775177,5.0
494,4,1,494,4,1,708,14,4,2014,Completed,702,7,14.0,16.0,14.0,30.0,7.0,1969.0,44.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,29.0,No,,,Yes,0.0,2.0,Yes,0.0,1.0,3.0,Yes,,1.0,2005.0,No,No,No,No,No,No,"No, not in union",,,"Yes, formerly married",Divorced,Only once,10.0,1986.0,,95.0,No,Months ago,1.0,Yes,Girlfriend,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1372,835.0,40-44,1042.0,17.0,Formerly married/in union,3.0,2.0,1.0,Secondary,1.08250329462821,-0.974285550167792,2,,,-0.725271059588457,2.0
494,5,1,494,5,1,708,14,4,2014,Completed,702,7,10.0,46.0,11.0,0.0,12.0,1968.0,45.0,Yes,Secondary,22.0,,Not at all,At least once a week,Not at all,No,,,No,,,Yes,Yes,Not at all,Yes,32.0,Yes,1.0,0.0,Yes,1.0,0.0,No,,,2.0,Yes,,3.0,2008.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,8.0,1996.0,,20.0,No,Days ago,5.0,No,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1372,828.0,45-49,1160.0,27.0,Currently married/in union,2.0,2.0,0.0,Secondary,1.08250329462821,-1.03257610203649,1,,,-0.831552983782128,2.0
494,10,2,494,10,2,712,14,4,2014,Completed,702,7,10.0,45.0,11.0,0.0,1.0,1995.0,19.0,Yes,Secondary,24.0,,At least once a week,Almost every day,Less than once a week,Yes,Yes,Not at all,Yes,Yes,Not at all,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,Yes,18.0,Health worker/Professional,Health facility,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1372,1141.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.08250329462821,-0.281393454691688,4,,,0.538088143660638,5.0
494,10,3,494,10,3,712,14,4,2014,Completed,702,7,10.0,22.0,10.0,42.0,6.0,1995.0,18.0,Yes,Secondary,24.0,,Not at all,At least once a week,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1372,1146.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.08250329462821,-0.281393454691688,4,,,0.538088143660638,5.0
494,11,1,494,11,1,712,14,4,2014,Completed,702,7,18.0,55.0,19.0,17.0,7.0,1963.0,50.0,Yes,Secondary,24.0,,Less than once a week,Almost every day,Not at all,No,,,No,,,Yes,Yes,At least once a week,Yes,36.0,Yes,2.0,5.0,Yes,1.0,2.0,No,,,10.0,No,2.0,3.0,2005.0,No,No,No,No,No,No,"Yes, currently married","Yes, (More than one)",2.0,,,,1.0,1990.0,,26.0,No,Days ago,1.0,No,Wife,No,,,,,4.0,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1372,763.0,50-54,1081.0,26.0,Currently married/in union,10.0,10.0,0.0,Secondary,1.08250329462821,-0.703909874498728,2,,,-0.232291560440764,3.0
494,11,5,494,11,5,712,14,4,2014,Completed,702,7,19.0,18.0,19.0,48.0,4.0,1994.0,20.0,Yes,Secondary,23.0,,Not at all,Almost every day,Less than once a week,Yes,Yes,Less than once a week,Yes,Yes,Less than once a week,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,12-23 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1372,1132.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,1.08250329462821,-0.703909874498728,2,,,-0.232291560440764,3.0
494,13,1,494,13,1,712,14,4,2014,Completed,702,7,14.0,32.0,14.0,52.0,2.0,1983.0,31.0,Yes,Secondary,22.0,,Not at all,Almost every day,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,26.0,Yes,1.0,1.0,No,,,No,,,2.0,Yes,,1.0,2011.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,1.0,2009.0,,20.0,No,Days ago,2.0,No,Wife,No,,,,,3.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1372,998.0,30-34,1309.0,25.0,Currently married/in union,2.0,2.0,0.0,Secondary,1.08250329462821,-1.15621443804951,1,,,-1.05698437590839,1.0
494,13,8,494,13,8,712,14,4,2014,Completed,702,7,14.0,10.0,14.0,30.0,3.0,1997.0,17.0,Yes,Secondary,21.0,,Not at all,Less than once a week,Not at all,No,,,No,,,Yes,Yes,Less than once a week,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,14.0,0.0,,,,,,,,,,,,,,Rural,Midlands,1372,1167.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,1.08250329462821,-1.15621443804951,1,,,-1.05698437590839,1.0
494,16,1,494,16,1,710,14,4,2014,Completed,702,7,10.0,43.0,10.0,56.0,2.0,1962.0,52.0,Yes,Secondary,22.0,,Not at all,Less than once a week,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,18.0,Yes,1.0,1.0,Yes,4.0,1.0,No,,,7.0,Yes,,11.0,2003.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,9.0,1979.0,,18.0,No,Weeks ago,1.0,No,Wife,No,,,,,5.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2 or more years ago,Yes,,No,,,,Yes,20.0,Yes,0.0,8.0,Yes,Yes,,,,,Rolled tobacco,,30.0,No,,,,,Yes,20.0,10.0,4.0,,,,,,,,,,,,,Rural,Midlands,1372,746.0,50-54,957.0,17.0,Currently married/in union,7.0,7.0,0.0,Secondary,1.08250329462821,-0.348744113077881,3,,,0.415286808975737,5.0
494,16,4,494,16,4,710,14,4,2014,Completed,702,7,11.0,0.0,11.0,15.0,3.0,1994.0,20.0,Yes,Secondary,24.0,,Not at all,Less than once a week,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,12.0,2013.0,,95.0,No,Days ago,2.0,No,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2 or more years ago,Yes,,No,,,,Yes,18.0,Yes,1.0,10.0,Yes,Yes,,,,,Rolled tobacco,,10.0,No,,,,,Yes,18.0,10.0,2.0,,,,,,,,,,,,,Rural,Midlands,1372,1131.0,20-24,1368.0,19.0,Currently married/in union,0.0,0.0,0.0,Secondary,1.08250329462821,-0.348744113077881,3,,,0.415286808975737,5.0
494,16,6,494,16,6,710,14,4,2014,Completed,702,7,11.0,20.0,11.0,50.0,4.0,1988.0,26.0,Yes,Secondary,24.0,,Not at all,Less than once a week,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,No,,,,,,,,No,,,0.0,,,,,No,No,No,No,No,No,"No, not in union",,,No,,,,,,22.0,Yes,Months ago,1.0,Yes,Girlfriend,No,,,,,2.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,21.0,8.0,2.0,,,,,,,,,,,,,Rural,Midlands,1372,1060.0,25-29,,,Never married/in union,0.0,0.0,0.0,Secondary,1.08250329462821,-0.348744113077881,3,,,0.415286808975737,5.0
494,19,1,494,19,1,714,14,4,2014,Completed,702,7,11.0,32.0,11.0,47.0,1.0,1972.0,42.0,Yes,Secondary,23.0,,Less than once a week,Almost every day,Less than once a week,No,,,No,,,Yes,Yes,Almost every day,Yes,28.0,Yes,1.0,3.0,No,,,No,,,4.0,Yes,,9.0,2008.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,9.0,1998.0,,16.0,No,Days ago,3.0,No,Wife,No,,,,,5.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Less than 12 months ago,Yes,,No,,,,Yes,14.0,Yes,0.0,30.0,Yes,Yes,,,,,Rolled tobacco,,30.0,No,,,,,Yes,14.0,30.0,8.0,,,,,,,,,,,,,Rural,Midlands,1372,865.0,40-44,1185.0,26.0,Currently married/in union,4.0,4.0,0.0,Secondary,1.08250329462821,-0.853601000116498,2,,,-0.505225343967305,2.0
494,22,1,494,22,1,714,14,4,2014,Completed,702,7,13.0,35.0,13.0,50.0,9.0,1982.0,31.0,Yes,Secondary,26.0,,Less than once a week,Almost every day,At least once a week,Yes,No,,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,22.0,Yes,1.0,1.0,No,,,No,,,2.0,Yes,,10.0,2012.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,9.0,2003.0,,21.0,No,Weeks ago,1.0,No,Wife,No,,,,,10.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,12-23 months ago,Yes,,No,,,,Yes,15.0,No,,,No,,,,,,,,,No,,,,,Yes,15.0,0.0,,,,,,,,,,,,,,Rural,Midlands,1372,993.0,30-34,1245.0,21.0,Currently married/in union,2.0,2.0,0.0,Secondary,1.08250329462821,-0.420924142775497,3,,,0.283680018532244,4.0
494,23,1,494,23,1,710,14,4,2014,Completed,702,7,9.0,21.0,9.0,36.0,1.0,1975.0,39.0,Yes,Secondary,24.0,,Not at all,Not at all,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,24.0,Yes,0.0,3.0,No,,,No,,,3.0,Yes,,8.0,2006.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,9.0,1996.0,,17.0,Yes,Days ago,5.0,Yes,Wife,No,,,,,4.0,Yes,Yes,No,Yes,DK,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,No,,,,Yes,20.0,Yes,1.0,1.0,Yes,Yes,,,,,Rolled tobacco,,30.0,No,,,,,Yes,20.0,6.0,2.0,,,,,,,,,,,,,Rural,Midlands,1372,901.0,35-39,1161.0,21.0,Currently married/in union,3.0,3.0,0.0,Secondary,1.08250329462821,-1.14261124038661,1,,,-1.0321814880226,1.0
495,1,1,495,1,1,707,27,3,2014,Completed,703,33,9.0,21.0,9.0,32.0,6.0,1982.0,31.0,Yes,Higher,31.0,,Almost every day,Almost every day,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,29.0,Yes,0.0,2.0,No,,,No,,,2.0,Yes,,1.0,2014.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,8.0,2008.0,,25.0,No,Days ago,5.0,Missing,Wife,No,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,DK / Not sure / Depends,Yes,Yes,12-23 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,1.0,Not observed,DK brand / type,1.0,No,No,,Yes,1.0,2.0,4.0,90.0,Rural,Midlands,1371,990.0,30-34,1304.0,26.0,Currently married/in union,2.0,2.0,0.0,Higher,0.717034292405107,1.14854407324734,5,,,3.14531190589987,5.0
495,4,1,495,4,1,719,26,3,2014,Completed,703,33,13.0,23.0,13.0,34.0,8.0,1966.0,47.0,Yes,Higher,31.0,,At least once a week,Almost every day,Almost every day,Yes,Yes,At least once a week,Yes,Yes,Less than once a week,Yes,Yes,Almost every day,Yes,29.0,No,,,Yes,1.0,1.0,No,,,2.0,Yes,,8.0,1999.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,8.0,1995.0,,23.0,Yes,Days ago,4.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,800.0,45-49,1148.0,29.0,Currently married/in union,2.0,2.0,0.0,Higher,0.717034292405107,1.08044062618058,5,,,3.02113800178619,5.0
495,7,1,495,7,1,718,26,3,2014,Completed,703,33,13.0,4.0,13.0,13.0,6.0,1977.0,36.0,Yes,Higher,31.0,,Almost every day,Less than once a week,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,Yes,Almost every day,Yes,23.0,Yes,0.0,1.0,Yes,0.0,2.0,No,,,3.0,Yes,,1.0,2006.0,No,Yes,No,No,No,Yes,"Yes, currently married",No (Only one),,,,Only once,5.0,2000.0,,17.0,No,Months ago,1.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2 or more years ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,Yes,20.0,3.0,4.0,1.0,Observed,DK brand / type,1.0,No,No,,Yes,1.0,90.0,,,Rural,Midlands,1371,930.0,35-39,1205.0,22.0,Currently married/in union,3.0,3.0,0.0,Higher,0.717034292405107,1.144070165074,5,,,3.13715457072144,5.0
495,10,1,495,10,1,720,26,3,2014,Completed,703,33,13.0,56.0,14.0,20.0,12.0,1981.0,32.0,Yes,Secondary,24.0,,Not at all,Almost every day,Not at all,No,,,No,,,Yes,Yes,Almost every day,Yes,22.0,Yes,2.0,1.0,No,,,No,,,3.0,Yes,,9.0,2009.0,No,No,No,No,No,No,"Yes, currently married",No (Only one),,,,Only once,98.0,2003.0,,20.0,No,Days ago,2.0,No,Wife,No,,,,,2.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,12-23 months ago,Yes,,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,984.0,30-34,1241.0,21.0,Currently married/in union,3.0,3.0,0.0,Secondary,0.717034292405107,-0.771638209183835,2,,,-0.355781517251964,3.0
495,11,2,495,11,2,713,26,3,2014,Completed,703,33,14.0,39.0,14.0,45.0,1.0,1991.0,23.0,Yes,Secondary,24.0,,Not at all,At least once a week,At least once a week,No,,,No,,,Yes,Yes,At least once a week,No,,,,,,,,No,,,0.0,,,,,Yes,Yes,Yes,No,No,Yes,"No, not in union",,,No,,,,,,22.0,Yes,Year ago,1.0,,,,,,,,1.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,DK,Yes,No,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,1093.0,20-24,,,Never married/in union,0.0,0.0,0.0,Secondary,0.717034292405107,-0.694541758905588,2,,,-0.21521055298092,3.0
495,11,3,495,11,3,713,26,3,2014,Completed,703,33,17.0,20.0,17.0,30.0,2.0,1998.0,16.0,Yes,Secondary,22.0,,Not at all,Not at all,Less than once a week,Yes,Yes,At least once a week,No,,,No,,,No,,,,,,,,No,,,0.0,,,,,No,Yes,DK,DK,No,Yes,"No, not in union",,,No,,,,,,0.0,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,,,Yes,No,,,,No,,,,,No,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,Rural,Midlands,1371,1178.0,15-19,,,Never married/in union,0.0,0.0,0.0,Secondary,0.717034292405107,-0.694541758905588,2,,,-0.21521055298092,3.0
